SymbolName,Axes.Axis 1.ActPos,SymbolName,Axes.Axis 1.SetPos,SymbolName,Axes.Axis 1.ActVelo,SymbolName,Axes.Axis 1.SetVelo,SymbolName,Axes.Axis 1.ActAcc,SymbolName,Axes.Axis 1.SetAcc,SymbolName,MAIN.nAbsGantryErr,SymbolName,MAIN.Axis1.Status.HasJob
NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1
Port,501,Port,501,Port,501,Port,501,Port,501,Port,501,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0


19163,24.999999,19163,25,19163,-0.00064360038457728758,19163,0,19163,0,19163,0
19165,25.000004,19165,25,19165,-0.00011966698701548398,19165,0,19165,0,19165,0
19167,25.000006,19167,25,19167,6.6944177362363255E-05,19167,0,19167,0,19167,0
19169,25.000002,19169,25,19169,-0.00027754651891128996,19169,0,19169,0,19169,0
19171,25.000003,19171,25,19171,-0.00014795543234041197,19171,0,19171,0,19171,0
19173,25.000007999999998,19173,25,19173,0.00029337047288585292,19173,0,19173,0,19173,0
19175,25.000010999999997,19175,25,19175,0.00049447539403247372,19175,0,19175,0,19175,0
19177,25.000007999999998,19177,25,19177,0.00016206282839946522,19177,0,19177,0,19177,0
19179,25.000007999999998,19179,25,19179,0.00013505235699955436,19179,0,19179,0,19179,0
19181,25.00001,19181,25,19181,0.00027921029767095468,19181,0,19181,0,19181,0
19183,25.000004999999998,19183,25,19183,-0.00018399141873979343,19183,0,19183,0,19183,0
19185,25.000007999999998,19185,25,19185,9.6673817677768377E-05,19185,0,19185,0,19185,0
19187,25.000000999999997,19187,25,19187,-0.00050277181860938194,19187,0,19187,0,19187,0
19189,25,19189,25,19189,-0.00050230984863075512,19189,0,19189,0,19189,0
19191,24.999997,19191,25,19191,-0.00066859154048655889,19191,0,19191,0,19191,0
19193,25.000007999999998,19193,25,19193,0.00035950704935258963,19193,0,19193,0,19193,0
19195,25.000007999999998,19195,25,19195,0.00029958920779382469,19195,0,19195,0,19195,0
19197,25.000009,19197,25,19197,0.00033299100658051693,19197,0,19197,0,19197,0
19199,25.000009,19199,25,19199,0.00027749250548376412,19199,0,19199,0,19199,0
19201,24.999990999999998,19201,25,19201,-0.0012687562454918337,19201,0,19201,0,19201,0
19203,25.000003,19203,25,19203,-5.7296871103416913E-05,19203,0,19203,0,19203,0
19205,25.000017,19205,25,19205,0.0011189192740955305,19205,0,19205,0,19205,0
19207,25.000000999999997,19207,25,19207,-0.00040090060510676183,19207,0,19207,0,19207,0
19209,25.000018999999998,19209,25,19209,0.0011659161624726689,19209,0,19209,0,19209,0
19211,24.999997,19211,25,19211,-0.0008617365310849463,19211,0,19211,0,19211,0
19213,24.999995,19213,25,19213,-0.00088478044274211461,19213,0,19213,0,19213,0
19215,25.00001,19215,25,19215,0.00051268296448227853,19215,0,19215,0,19215,0
19217,24.999995,19217,25,19217,-0.00082276419636547534,19217,0,19217,0,19217,0
19219,25.000007999999998,19219,25,19219,0.000397696502958152,19219,0,19219,0,19219,0
19221,25.00001,19221,25,19221,0.00049808041930311938,19221,0,19221,0,19221,0
19223,24.999997999999998,19223,25,19223,-0.00058493298405384517,19223,0,19223,0,19223,0
19225,25.000007999999998,19225,25,19225,0.00034588917992358086,19225,0,19225,0,19225,0
19227,24.999993999999997,19227,25,19227,-0.0008784256834120604,19227,0,19227,0,19227,0
19229,25.000007,19229,25,19229,0.00035131193071539059,19229,0,19229,0,19229,0
19231,25,19231,25,19231,-0.00029057339107803006,19231,0,19231,0,19231,0
19233,25,19233,25,19233,-0.00024214449256502505,19233,0,19233,0,19233,0
19235,24.99999,19235,25,19235,-0.0010351204104393061,19235,0,19235,0,19235,0
19237,24.999999,19237,25,19237,-0.00011260034214996626,19237,0,19237,0,19237,0
19239,25.000010999999997,19239,25,19239,0.00090616638138541318,19239,0,19239,0,19239,0
19241,25.000009,19241,25,19241,0.0005884719846125778,19241,0,19241,0,19241,0
19243,25.000004,19243,25,19243,7.3726654007618656E-05,19243,0,19243,0,19243,0
19245,25.000006,19245,25,19245,0.00022810554488161545,19245,0,19245,0,19245,0
19247,25.000024,19247,25,19247,0.0016900879541296501,19247,0,19247,0,19247,0
19249,24.999993999999997,19249,25,19249,-0.0010915933717600397,19249,0,19249,0,19249,0
19251,25.000002,19251,25,19251,-0.00024299447637351449,19251,0,19251,0,19251,0
19253,25.000007,19253,25,19253,0.0002141712698209936,19253,0,19253,0,19253,0
19255,24.999996,19255,25,19255,-0.00073819060853662019,19255,0,19255,0,19255,0
19257,24.999996,19257,25,19257,-0.00061515884044718351,19257,0,19257,0,19257,0
19259,25.000006,19259,25,19259,0.00032070096626246559,19259,0,19259,0,19259,0
19261,25.000006,19261,25,19261,0.00026725080521872136,19261,0,19261,0,19261,0
19263,25.00001,19263,25,19263,0.00055604233772886048,19263,0,19263,0,19263,0
19265,24.999997,19265,25,19265,-0.00061996471848866437,19265,0,19265,0,19265,0
19267,25.000004999999998,19267,25,19267,0.00015002940105657216,19267,0,19267,0,19267,0
19269,24.999997999999998,19269,25,19269,-0.00045830883246037878,19269,0,19269,0,19269,0
19271,25.000017,19271,25,19271,0.0012014093064303178,19271,0,19271,0,19271,0
19273,25,19273,25,19273,-0.000415492244617376,19273,0,19273,0,19273,0
19275,25.000009,19275,25,19275,0.00040375646270164221,19275,0,19275,0,19275,0
19277,25.000021999999998,19277,25,19277,0.0014197970521807502,19277,0,19277,0,19277,0
19279,25.000009,19279,25,19279,9.9830876887910345E-05,19279,0,19279,0,19279,0
19281,25.000003,19281,25,19281,-0.00041680760251526722,19281,0,19281,0,19281,0
19283,25.000004,19283,25,19283,-0.00026400633534372637,19283,0,19283,0,19283,0
19285,25.000000999999997,19285,25,19285,-0.0004700052797100944,19285,0,19285,0,19285,0
19287,25,19287,25,19287,-0.00047500439954801556,19287,0,19287,0,19287,0
19289,25.000017,19289,25,19289,0.0010208296670192944,19289,0,19289,0,19289,0
19291,25.000003,19291,25,19291,-0.00031597527749896578,19291,0,19291,0,19291,0
19293,25.000007,19293,25,19293,7.0020602130787841E-05,19293,0,19293,0,19293,0
19295,25.000004,19295,25,19295,-0.00019164949818527304,19295,0,19295,0,19295,0
19297,25.000000999999997,19297,25,19297,-0.00040970791541138335,19297,0,19297,0,19297,0
19299,24.999993999999997,19299,25,19299,-0.000924756596183675,19299,0,19299,0,19299,0
19301,25.000002,19301,25,19301,-0.00010396383005987727,19301,0,19301,0,19301,0
19303,25.000013,19303,25,19303,0.00083003014167088384,19303,0,19303,0,19303,0
19305,24.999997999999998,19305,25,19305,-0.00055830821537497088,19305,0,19305,0,19305,0
19307,25.000006,19307,25,19307,0.00020140982061404291,19307,0,19307,0,19307,0
19309,25.000024999999997,19309,25,19309,0.0017511748503629431,19309,0,19309,0,19309,0
19311,24.999997,19311,25,19311,-0.00087402095776491,19311,0,19311,0,19311,0
19313,24.999993999999997,19313,25,19313,-0.00097835079839441418,19313,0,19313,0,19313,0
19315,25.000007999999998,19315,25,19315,0.00035137433468636597,19315,0,19315,0,19315,0
19317,25.000007999999998,19317,25,19317,0.00029281194557197166,19317,0,19317,0,19317,0
19319,25,19319,25,19319,-0.00042265671182048275,19319,0,19319,0,19319,0
19321,25,19321,25,19321,-0.000352213926517069,19321,0,19321,0,19321,0
19323,25.000004,19323,25,19323,3.9821727949035141E-05,19323,0,19323,0,19323,0
19325,24.999997,19325,25,19325,-0.000550148560049993,19325,0,19325,0,19325,0
19327,24.999995,19327,25,19327,-0.00062512380021298691,19327,0,19327,0,19327,0
19329,25.000004999999998,19329,25,19329,0.00031239683312429605,19329,0,19329,0,19329,0
19331,24.999999,19331,25,19331,-0.00023966930565161244,19331,0,19331,0,19331,0
19333,25.000011999999998,19333,25,19333,0.00088360891188637113,19333,0,19333,0,19333,0
19335,25.000003,19335,25,19335,-1.3659239977479578E-05,19335,0,19335,0,19335,0
19337,24.999997999999998,19337,25,19337,-0.0004280493667801553,19337,0,19337,0,19337,0
19339,25.000007,19339,25,19339,0.00039329219452871882,19339,0,19339,0,19339,0
19341,24.999993999999997,19341,25,19341,-0.00075558983811817521,19341,0,19341,0,19341,0
19343,25.000003,19343,25,19343,0.00012034180174703556,19343,0,19343,0,19343,0
19345,25.000004999999998,19345,25,19345,0.00026695150133112958,19345,0,19345,0,19345,0
19347,24.999997999999998,19347,25,19347,-0.00036087374889824761,19347,0,19347,0,19347,0
19349,24.999990999999998,19349,25,19349,-0.00088406145742272861,19349,0,19349,0,19349,0
19351,25.000004999999998,19351,25,19351,0.00042994878549610391,19351,0,19351,0,19351,0
19353,24.999999,19353,25,19353,-0.00014170934534177255,19353,0,19353,0,19353,0
19355,25.000003,19355,25,19355,0.00021524221226178219,19355,0,19355,0,19355,0
19357,25.000006,19357,25,19357,0.00042936851017908145,19357,0,19357,0,19357,0
19359,24.999997999999998,19359,25,19359,-0.00030885957494395077,19359,0,19359,0,19359,0
19361,24.999986999999997,19361,25,19361,-0.0011740496458407406,19361,0,19361,0,19361,0
19363,24.999996,19363,25,19363,-0.00022837470468843558,19363,0,19363,0,19363,0
19365,25.00001,19365,25,19365,0.00097635441277468143,19365,0,19365,0,19365,0
19367,24.999993999999997,19367,25,19367,-0.0005197046562074694,19367,0,19367,0,19367,0
19369,25.000002,19369,25,19369,0.00023357945325362748,19369,0,19369,0,19369,0
19371,25.000007,19371,25,19371,0.00061131621117694527,19371,0,19371,0,19371,0
19373,24.999993999999997,19373,25,19373,-0.00057390315757798653,19373,0,19373,0,19373,0
19375,25.000013,19375,25,19375,0.0011050807021656447,19375,0,19375,0,19375,0
19377,24.999995,19377,25,19377,-0.00057909941492359984,19377,0,19377,0,19377,0
19379,25.000017,19379,25,19379,0.0013507504876718965,19379,0,19379,0,19379,0
19381,24.999997,19381,25,19381,-0.00054104126021032326,19381,0,19381,0,19381,0
19383,25,19383,25,19383,-0.00020086771688100646,19383,0,19383,0,19383,0
19385,25.000007,19385,25,19385,0.00041594356927335019,19385,0,19385,0,19385,0
19387,24.999992,19387,25,19387,-0.0009033803590395822,19387,0,19387,0,19387,0
19389,24.999990999999998,19389,25,19389,-0.000836150299285315,19389,0,19389,0,19389,0
19391,25.000021999999998,19391,25,19391,0.0018865414172532561,19391,0,19391,0,19391,0
19393,25.000011999999998,19393,25,19393,0.00073878451440926164,19393,0,19393,0,19393,0
19395,25.000013,19395,25,19395,0.00069898709542671447,19395,0,19395,0,19395,0
19397,24.999996,19397,25,19397,-0.00083417742045371207,19397,0,19397,0,19397,0
19399,25.000000999999997,19399,25,19399,-0.00027848118387523049,19399,0,19399,0,19399,0
19401,24.999996,19401,25,19401,-0.00064873431973222159,19401,0,19401,0,19401,0
19403,25.000004,19403,25,19403,0.00012605473364966729,19403,0,19403,0,19403,0
19405,25,19405,25,19405,-0.00022828772200520324,19405,0,19405,0,19405,0
19407,25.000007999999998,19407,25,19407,0.00047642689812612312,19407,0,19407,0,19407,0
19409,25.000021,19409,25,19409,0.0014803557486638768,19409,0,19409,0,19409,0
19411,25.000007,19411,25,19411,6.6963123871519557E-05,19411,0,19411,0,19411,0
19413,25.000000999999997,19413,25,19413,-0.0004441973969916524,19413,0,19413,0,19413,0
19415,24.999990999999998,19415,25,19415,-0.0012034978307948288,19415,0,19415,0,19415,0
19417,25.000004,19417,25,19417,8.0418474563083561E-05,19417,0,19417,0,19417,0
19419,25.000004,19419,25,19419,6.70153954692363E-05,19419,0,19419,0,19419,0
19421,25.000017,19421,25,19421,0.0011391794961537452,19421,0,19421,0,19421,0
19423,25.000002,19423,25,19423,-0.00030068375330591975,19423,0,19423,0,19423,0
19425,24.999999,19425,25,19425,-0.00050056979438252935,19425,0,19425,0,19425,0
19427,24.999997999999998,19427,25,19427,-0.00050047482873777089,19427,0,19427,0,19427,0
19429,24.999997,19429,25,19429,-0.00050039569040441273,19429,0,19429,0,19429,0
19431,25.000021,19431,25,19431,0.0015830035913131525,19431,0,19431,0,19431,0
19433,25.000002,19433,25,19433,-0.00026416367405300632,19433,0,19433,0,19433,0
19435,25.00001,19435,25,19435,0.00044653027171568,19435,0,19435,0,19435,0
19437,25.000007999999998,19437,25,19437,0.00020544189292507397,19437,0,19437,0,19437,0
19439,25.000010999999997,19439,25,19439,0.00042120157739849122,19439,0,19439,0,19439,0
19441,25.000000999999997,19441,25,19441,-0.00048233201880304249,19441,0,19441,0,19441,0
19443,25.000018999999998,19443,25,19443,0.0010980566510591016,19443,0,19443,0,19443,0
19445,25.000000999999997,19445,25,19445,-0.00058495279084571912,19445,0,19445,0,19445,0
19447,25.000004,19447,25,19447,-0.00023746065878111017,19447,0,19447,0,19447,0
19449,25.000004,19449,25,19449,-0.00019788388231759181,19449,0,19449,0,19449,0
19451,25.000007999999998,19451,25,19451,0.00016843009781920663,19451,0,19451,0,19451,0
19453,25.000000999999997,19453,25,19453,-0.00044297491849151673,19453,0,19453,0,19453,0
19455,25.000016,19455,25,19455,0.00088085423469111022,19455,0,19455,0,19455,0
19457,25.000000999999997,19457,25,19457,-0.00051595480452478219,19457,0,19457,0,19457,0
19459,24.999995,19459,25,19459,-0.0009299623370258444,19459,0,19459,0,19459,0
19461,25.000004,19461,25,19461,-2.49686140093554E-05,19461,0,19461,0,19461,0
19463,24.999999,19463,25,19463,-0.00043747384514005182,19463,0,19463,0,19463,0
19465,24.999993999999997,19465,25,19465,-0.00078122820441563212,19465,0,19465,0,19465,0
19467,25.000014,19467,25,19467,0.0010156431632199364,19467,0,19467,0,19467,0
19469,25.000004,19469,25,19469,1.3035969381495214E-05,19469,0,19469,0,19469,0
19471,25.000007999999998,19471,25,19471,0.00034419664090177914,19471,0,19471,0,19471,0
19473,24.999996,19473,25,19473,-0.00071316946575890241,19473,0,19473,0,19473,0
19475,24.999995,19475,25,19475,-0.00067764122155141511,19475,0,19475,0,19475,0
19477,24.999996,19477,25,19477,-0.00048136768454051625,19477,0,19477,0,19477,0
19479,25.000006,19479,25,19479,0.0004321935961846883,19479,0,19479,0,19479,0
19481,25.000017999999997,19481,25,19481,0.0013601613299976253,19481,0,19481,0,19481,0
19483,24.999997,19483,25,19483,-0.00061653222472848618,19483,0,19483,0,19483,0
19485,25.000002,19485,25,19485,-9.7110187437542345E-05,19485,0,19485,0,19485,0
19487,25.000002,19487,25,19487,-8.0925156197951954E-05,19487,0,19487,0,19487,0
19489,24.999997,19489,25,19489,-0.00048410429666782286,19489,0,19489,0,19489,0
19491,25.000007,19491,25,19491,0.00042991308607859941,19491,0,19491,0,19491,0
19493,25.000006,19493,25,19493,0.0002749275716465032,19493,0,19493,0,19493,0
19495,24.999999,19495,25,19495,-0.0003542270236354362,19495,0,19495,0,19495,0
19497,24.999988,19497,25,19497,-0.0012118558530836451,19497,0,19497,0,19497,0
19499,25.000004,19499,25,19499,0.00032345345594999957,19499,0,19499,0,19499,0
19501,25.000004999999998,19501,25,19501,0.00035287787974793653,19501,0,19501,0,19501,0
19503,25.00001,19503,25,19503,0.00071073156658886939,19503,0,19503,0,19503,0
19505,25.000006,19505,25,19505,0.0002589429721107985,19505,0,19505,0,19505,0
19507,25.000000999999997,19507,25,19507,-0.00020088085670659023,19507,0,19507,0,19507,0
19509,24.999997999999998,19509,25,19509,-0.00041740071388308812,19509,0,19509,0,19509,0
19511,24.999993,19511,25,19511,-0.00076450059473876972,19511,0,19511,0,19511,0
19513,25.000002,19513,25,19513,0.0001129161709338141,19513,0,19513,0,19513,0
19515,25.00001,19515,25,19515,0.00076076347587136371,19515,0,19515,0,19515,0
19517,24.999990999999998,19517,25,19517,-0.000949363770254497,19517,0,19517,0,19517,0
19519,25.000004,19519,25,19519,0.00029219685834669341,19519,0,19519,0,19519,0
19521,25.000004999999998,19521,25,19521,0.00032683071507851475,19521,0,19521,0,19521,0
19523,24.999997999999998,19523,25,19523,-0.00031097440410875996,19523,0,19523,0,19523,0
19525,25.000014999999998,19525,25,19525,0.001157521329885341,19525,0,19525,0,19525,0
19527,25.000000999999997,19527,25,19527,-0.00020206555844392703,19527,0,19527,0,19527,0
19529,25.000010999999997,19529,25,19529,0.00066494536793184592,19529,0,19529,0,19529,0
19531,25.000016,19531,25,19531,0.00097078780674212739,19531,0,19531,0,19531,0
19533,25.000010999999997,19533,25,19533,0.00039232317215285049,19533,0,19533,0,19533,0
19535,25.000002,19535,25,19535,-0.0004230640230887468,19535,0,19535,0,19535,0
19537,25.000004999999998,19537,25,19537,-0.00010255335261302609,19537,0,19537,0,19537,0
19539,25.000011999999998,19539,25,19539,0.00049787220616333381,19539,0,19539,0,19539,0
19541,25.000003,19541,25,19541,-0.00033510649474667733,19541,0,19541,0,19541,0
19543,25.000004,19543,25,19543,-0.00019592207886990145,19543,0,19543,0,19543,0
19545,25.000002,19545,25,19545,-0.00032993506589624392,19545,0,19545,0,19545,0
19547,25.000007999999998,19547,25,19547,0.00022505411167498922,19547,0,19547,0,19547,0
19549,25.000002,19549,25,19549,-0.00031245490685936819,19549,0,19549,0,19549,0
19551,24.999999,19551,25,19551,-0.000510379089010403,19551,0,19551,0,19551,0
19553,25.000004,19553,25,19553,-8.6492407097468987E-06,19553,0,19553,0,19553,0
19555,25.000010999999997,19555,25,19555,0.00057612563245334027,19555,0,19555,0,19555,0
19557,25.000004,19557,25,19557,-0.00010322863933367917,19557,0,19557,0,19557,0
19559,24.999997999999998,19559,25,19559,-0.000586023866329318,19559,0,19559,0,19559,0
19561,25.00001,19561,25,19561,0.00051164677819867958,19561,0,19561,0,19561,0
19563,25.000006,19563,25,19563,9.3038981785640348E-05,19563,0,19563,0,19563,0
19565,24.999990999999998,19565,25,19565,-0.0011724675152793404,19565,0,19565,0,19565,0
19567,24.999997999999998,19567,25,19567,-0.0003937229293919281,19567,0,19567,0,19567,0
19569,25.000000999999997,19569,25,19569,-7.8102441199010518E-05,19569,0,19569,0,19569,0
19571,25.000010999999997,19571,25,19571,0.00076824796563594307,19571,0,19571,0,19571,0
19573,24.999995,19573,25,19573,-0.00069312669519369175,19573,0,19573,0,19573,0
19575,25.000000999999997,19575,25,19575,-7.7605579406217354E-05,19575,0,19575,0,19575,0
19577,25.000006,19577,25,19577,0.00035199535062707454,19577,0,19577,0,19577,0
19579,24.999999,19579,25,19579,-0.00029000387448496013,19579,0,19579,0,19579,0
19581,24.99999,19581,25,19581,-0.00099166989528692243,19581,0,19581,0,19581,0
19583,25.000002,19583,25,19583,0.00017360842043794966,19583,0,19583,0,19583,0
19585,24.999985,19585,25,19585,-0.0012719929829443494,19585,0,19585,0,19585,0
19587,25.000007,19587,25,19587,0.00077333918098793867,19587,0,19587,0,19587,0
19589,24.999995,19589,25,19589,-0.00035555068264982908,19589,0,19589,0,19589,0
19591,25.000006,19591,25,19591,0.00062037443117925737,19591,0,19591,0,19591,0
19593,25.000007999999998,19593,25,19593,0.00068364535919131436,19593,0,19593,0,19593,0
19595,25.000000999999997,19595,25,19595,-1.3628867348093533E-05,19595,0,19595,0,19595,0
19597,24.999993,19597,25,19597,-0.000678024055920537,19597,0,19597,0,19597,0
19599,25.000010999999997,19599,25,19599,0.00093497995316513022,19599,0,19599,0,19599,0
19601,25.000004999999998,19601,25,19601,0.00027914996104908267,19601,0,19601,0,19601,0
19603,25.000007,19603,25,19603,0.000399291634378895,19603,0,19603,0,19603,0
19605,24.999997999999998,19605,25,19605,-0.00041725697152976909,19605,0,19605,0,19605,0
19607,25.000004,19607,25,19607,0.00015228585727644444,19607,0,19607,0,19607,0
19609,24.999996,19609,25,19609,-0.00053976178569614826,19609,0,19609,0,19609,0
19611,25.000007999999998,19611,25,19611,0.00055019851176359483,19611,0,19611,0,19611,0
19613,24.999996,19613,25,19613,-0.00054150124004072266,19613,0,19613,0,19613,0
19615,25.000000999999997,19615,25,19615,-3.4584366864406034E-05,19615,0,19615,0,19615,0
19617,25.000009,19617,25,19617,0.00063784636103951357,19617,0,19617,0,19617,0
19619,25.000007999999998,19619,25,19619,0.00044820530078059831,19619,0,19619,0,19619,0
19621,24.999995,19621,25,19621,-0.00070982891594554957,19621,0,19621,0,19621,0
19623,24.999995,19623,25,19623,-0.00059152409662129133,19623,0,19623,0,19623,0
19625,25.000009,19625,25,19625,0.00067372991949730173,19625,0,19625,0,19625,0
19627,25,19627,25,19627,-0.00018855840030170402,19627,0,19627,0,19627,0
19629,24.999999,19629,25,19629,-0.00024046533367041637,19629,0,19629,0,19629,0
19631,25.000016,19631,25,19631,0.0012162788885839606,19631,0,19631,0,19631,0
19633,25.000007,19633,25,19633,0.00026356574060384507,19633,0,19633,0,19633,0
19635,25.000000999999997,19635,25,19635,-0.00028036188304804779,19635,0,19635,0,19635,0
19637,25.000002,19637,25,19637,-0.00015030156912104346,19637,0,19637,0,19637,0
19639,25.000007999999998,19639,25,19639,0.00037474869232098965,19639,0,19639,0,19639,0
19641,25.000016,19641,25,19641,0.00097895724369401,19641,0,19641,0,19641,0
19643,25.000002,19643,25,19643,-0.00035086896360336946,19643,0,19643,0,19643,0
19645,25.000004,19645,25,19645,-0.0001257241361648152,19645,0,19645,0,19645,0
19647,25.000004,19647,25,19647,-0.00010477011347067933,19647,0,19647,0,19647,0
19649,25.000004999999998,19649,25,19649,-3.9750947692958875E-06,19649,0,19649,0,19649,0
19651,24.999995,19651,25,19651,-0.00083664591227619839,19651,0,19651,0,19651,0
19653,25.000003,19653,25,19653,-3.0538260136980084E-05,19653,0,19653,0,19653,0
19655,25.000023,19655,25,19655,0.0016412181164894202,19655,0,19655,0,19655,0
19657,25.000014,19657,25,19657,0.00061768176385839464,19657,0,19657,0,19657,0
19659,24.999993,19659,25,19659,-0.001235265196807238,19659,0,19659,0,19659,0
19661,25.000003,19661,25,19661,-0.00019605433070424652,19661,0,19661,0,19661,0
19663,25.000004999999998,19663,25,19663,3.28805762172781E-06,19663,0,19663,0,19663,0
19665,24.999997,19665,25,19665,-0.000663926618445686,19665,0,19665,0,19665,0
19667,25.000003,19667,25,19667,-5.3272182116212452E-05,19667,0,19667,0,19667,0
19669,25.000006,19669,25,19669,0.00020560651486408588,19669,0,19669,0,19669,0
19671,25.000004999999998,19671,25,19671,8.800542896774187E-05,19671,0,19671,0,19671,0
19673,25,19673,25,19673,-0.00034332880902974462,19673,0,19673,0,19673,0
19675,25.000000999999997,19675,25,19675,-0.00020277400773518366,19675,0,19675,0,19675,0
19677,25.000011999999998,19677,25,19677,0.00074768832694146179,19677,0,19677,0,19677,0
19679,25.00001,19679,25,19679,0.00045640693924261833,19679,0,19679,0,19679,0
19681,24.999990999999998,19681,25,19681,-0.0012029942174451181,19681,0,19681,0,19681,0
19683,25.000010999999997,19683,25,19683,0.00066417148539930524,19683,0,19683,0,19683,0
19685,25.00001,19685,25,19685,0.00047014290470981748,19685,0,19685,0,19685,0
19687,25.000006,19687,25,19687,5.8452420544921927E-05,19687,0,19687,0,19687,0
19689,25.000010999999997,19689,25,19689,0.00046537701695696448,19689,0,19689,0,19689,0
19691,24.999990999999998,19691,25,19691,-0.0012788524858060998,19691,0,19691,0,19691,0
19693,25.000003,19693,25,19693,-6.5710404698638607E-05,19693,0,19693,0,19693,0
19695,24.999995,19695,25,19695,-0.00072142533734205082,19695,0,19695,0,19695,0
19697,24.999997999999998,19697,25,19697,-0.00035118778115744611,19697,0,19697,0,19697,0
19699,24.999996,19699,25,19699,-0.00045932315083980504,19699,0,19699,0,19699,0
19701,25.000002,19701,25,19701,0.00011723070755535498,19701,0,19701,0,19701,0
19703,25.000011999999998,19703,25,19703,0.00093102558959791437,19703,0,19703,0,19703,0
19705,24.999993999999997,19705,25,19705,-0.00072414534206337517,19705,0,19705,0,19705,0
19707,25.000004,19707,25,19707,0.00022987888187836535,19707,0,19707,0,19707,0
19709,25.000004999999998,19709,25,19709,0.0002748990680215747,19709,0,19709,0,19709,0
19711,25.000014,19711,25,19711,0.000979082556863494,19711,0,19711,0,19711,0
19713,24.999999,19713,25,19713,-0.00043409786938112909,19713,0,19713,0,19713,0
19715,25.000002,19715,25,19715,-0.00011174822452334469,19715,0,19715,0,19715,0
19717,24.999993,19717,25,19717,-0.00084312352031890947,19717,0,19717,0,19717,0
19719,24.999997999999998,19719,25,19719,-0.00028593626709622836,19719,0,19719,0,19719,0
19721,25.000006,19721,25,19721,0.00042838644417966169,19721,0,19721,0,19721,0
19723,25,19723,25,19723,-0.00014301129643880776,19723,0,19723,0,19723,0
19725,25.000000999999997,19725,25,19725,-3.5842747242736248E-05,19725,0,19725,0,19725,0
19727,25.000014,19727,25,19727,0.0010534643775231608,19727,0,19727,0,19727,0
19729,25.000016,19729,25,19729,0.0010445536478112338,19729,0,19729,0,19729,0
19731,25.000007999999998,19731,25,19731,0.0002037947064161763,19731,0,19731,0,19731,0
19733,25.000004,19733,25,19733,-0.00016350441107038623,19733,0,19733,0,19733,0
19735,25.000010999999997,19735,25,19735,0.00044707965715280751,19735,0,19735,0,19735,0
19737,25.000004,19737,25,19737,-0.00021076695208412311,19737,0,19737,0,19737,0
19739,24.999993999999997,19739,25,19739,-0.0010089724603346139,19739,0,19739,0,19739,0
19741,25.000009,19741,25,19741,0.00040918961648852919,19741,0,19741,0,19741,0
19743,25.000002,19743,25,19743,-0.00024234198626708122,19743,0,19743,0,19743,0
19745,24.999993999999997,19745,25,19745,-0.00086861832198241971,19745,0,19745,0,19745,0
19747,24.999997999999998,19747,25,19747,-0.00039051526827209044,19747,0,19747,0,19747,0
19749,25.000016,19749,25,19749,0.001174570609834895,19749,0,19749,0,19749,0
19751,25.000014,19751,25,19751,0.00081214217498714616,19751,0,19751,0,19751,0
19753,25.000024,19753,25,19753,0.001510118479124407,19753,0,19753,0,19753,0
19755,24.999992,19755,25,19755,-0.0014082346008063424,19755,0,19755,0,19755,0
19757,24.999999,19757,25,19757,-0.00059019550066442968,19757,0,19757,0,19757,0
19759,24.999997,19759,25,19759,-0.0006584962504289579,19759,0,19759,0,19759,0
19761,25.000004999999998,19761,25,19761,0.00011791979110632755,19761,0,19761,0,19761,0
19763,24.999999,19763,25,19763,-0.00040173350733325287,19763,0,19763,0,19763,0
19765,24.999996,19765,25,19765,-0.00058477792273864035,19765,0,19765,0,19765,0
19767,24.999997999999998,19767,25,19767,-0.00032064826907360041,19767,0,19767,0,19767,0
19769,25.000010999999997,19769,25,19769,0.00081612644236804782,19769,0,19769,0,19769,0
19771,25.000004999999998,19771,25,19771,0.00018010536871818073,19771,0,19771,0,19771,0
19773,25.000004999999998,19773,25,19773,0.00015008780726515062,19773,0,19773,0,19773,0
19775,25.000004999999998,19775,25,19775,0.00012507317272095886,19775,0,19775,0,19775,0
19777,25.000009,19777,25,19777,0.00043756097731405838,19777,0,19777,0,19777,0
